"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENSG00000225889",0.212149097377916,1.96474711576565,0.072,0.03,1
"PCMTD1",0.212715440131104,0.14841022768408,0.392,0.606,1
"SLC25A24",0.212988798290078,-0.174136876127025,0.102,0.167,1
"CASZ1",0.213037789003879,-0.783651366386787,0.036,0.076,1
"CHMP6",0.213037789003879,-0.635059080416859,0.036,0.076,1
"SGSM3",0.213037789003879,-0.422837652758912,0.036,0.076,1
"SLC39A4",0.213037789003879,-0.708578462269331,0.036,0.076,1
"PRPF3",0.213102476469669,-0.130417811996282,0.187,0.288,1
"RPS12",0.213236970235603,-0.134164766809809,0.934,0.924,1
"ZNHIT3",0.213489272767755,0.223433772670223,0.12,0.197,1
"WRN",0.213536145298405,0.35981125441304,0.108,0.182,1
"L3MBTL2",0.213720174099573,1.78062830496266,0.108,0.061,1
"ABCF1",0.213824557554137,0.296236385418725,0.205,0.318,1
"VPS35",0.213868636287526,0.260396249973497,0.229,0.364,1
"MED30",0.21449943751582,0.62142568625874,0.127,0.212,1
"ZNF654",0.214506746618334,0.264897721946599,0.078,0.136,1
"TBC1D9",0.214539107174794,0.293054466875922,0.277,0.424,1
"ENSG00000268027",0.214549774575152,0.313762925560212,0.181,0.288,1
"GCN1",0.214549774575152,0.458875231671597,0.181,0.288,1
"NAA16",0.214805930441511,0.359861889523222,0.12,0.197,1
"DPYD",0.214908113292915,1.6565807841703,0.145,0.091,1
"CCDC22",0.215209274025975,-0.241454454678496,0.036,0.076,1
"ENSG00000288953",0.215209274025975,-0.38987033774632,0.036,0.076,1
"HNRNPUL1",0.215347302803789,-0.116662904340213,0.524,0.712,1
"RPS15",0.215734990374165,0.455820538277063,0.711,0.788,1
"TRNAU1AP",0.21581802450127,-0.358724360466352,0.102,0.167,1
"APH1B",0.216023613779073,1.71382588928382,0.072,0.03,1
"RPLP0",0.216047628544681,-0.132499872197136,0.771,0.894,1
"STK4",0.21608221056806,0.63669113783168,0.542,0.621,1
"EPS15L1",0.216128431222091,0.297229591597574,0.12,0.197,1
"ATRX",0.216162079232162,0.373429051347663,0.651,0.697,1
"ARHGEF1",0.21684873299458,0.948246426785875,0.416,0.409,1
"TSTD1",0.216878982334208,1.86483479814216,0.108,0.061,1
"SYNE1",0.217325000540927,1.43069144492623,0.217,0.167,1
"NCAM1",0.217396662429883,-0.992197988397386,0.036,0.076,1
"RHNO1",0.217396662429883,-0.279490557900138,0.036,0.076,1
"WASL",0.217396662429883,-0.447327159955819,0.036,0.076,1
"KLF13",0.21742720222391,0.474005874020892,0.253,0.394,1
"RAB31",0.21743069246675,0.194953565138945,0.211,0.318,1
"ZNF816-ZNF321P",0.217447721168398,0.299773911808032,0.066,0.121,1
"LYPLAL1",0.217490180714303,0.34226829304845,0.145,0.227,1
"C1orf122",0.217979867192217,1.85793379255925,0.072,0.03,1
"JAK1",0.21840384163596,0.61147046303732,0.602,0.682,1
"NDEL1",0.218461233953869,-0.335031833819929,0.09,0.152,1
"ENSG00000258077",0.218470923740401,2.29281541850256,0.108,0.061,1
"NLRP2",0.219152886652789,0.18234835816862,0.066,0.121,1
"SYNRG",0.219263853474179,0.756631361577442,0.404,0.379,1
"IQSEC2",0.219599994307264,-0.835810913895746,0.036,0.076,1
"DIDO1",0.219946394892086,0.25877601109639,0.163,0.258,1
"ARAP1",0.219948821978005,-0.598173395282006,0.048,0.091,1
"MPDU1",0.219948821978005,-0.801742841339685,0.048,0.091,1
"TSPYL5",0.219948821978005,-0.998878449603362,0.048,0.091,1
"SPRING1",0.219972264940049,0.150843269717792,0.09,0.152,1
"IPO5",0.220131081696839,0.389955374369918,0.12,0.197,1
"ACOX1",0.220146417145923,-0.961300709872857,0.06,0.106,1
"ATRN",0.220146417145923,-1.1271814993857,0.06,0.106,1
"SUFU",0.220722274113304,2.00297851376127,0.09,0.045,1
"ZNF331",0.221221422013701,1.46405477955943,0.127,0.076,1
"PPIH",0.221557460020577,-0.275149614430414,0.102,0.167,1
"BIN1",0.221679956383955,1.70558744072551,0.108,0.061,1
"CLUH",0.221819308932619,-0.140993432571523,0.036,0.076,1
"ENSG00000257221",0.221930505911534,-0.631068089981041,0.048,0.091,1
"RARS1",0.221979647378298,0.504935892661955,0.139,0.227,1
"NVL",0.22215193092913,0.364968081601639,0.12,0.197,1
"CYB561D1",0.222487464840203,-0.155268960665865,0.078,0.136,1
"DYNC1I2",0.222495761171343,0.234211358146124,0.253,0.394,1
"GABPB2",0.222533632246523,0.172390141775355,0.133,0.212,1
"ENSG00000285756",0.22259197623417,0.451319652033751,0.066,0.121,1
"NFATC2",0.22282889301669,1.90996301478322,0.157,0.106,1
"JUND",0.22332180684658,0.473430620555834,0.898,0.97,1
"PTP4A2",0.223419207527542,0.661516575006605,0.608,0.742,1
"BRD8",0.223705012301417,0.4260584242785,0.096,0.167,1
"EXD2",0.224054644753252,-0.398160595135901,0.036,0.076,1
"NEMP2",0.224054644753252,-0.385385527174063,0.036,0.076,1
"KLHL7",0.224108794778082,-0.101351562252602,0.078,0.136,1
"ATP6V0D1-DT",0.224325935986156,0.556905724869805,0.066,0.121,1
"LRRC41",0.224467842263821,-0.25215315344095,0.102,0.167,1
"CAMK2G",0.224550314301107,-0.37678204901789,0.09,0.152,1
"HACD2",0.224690023083481,0.294192450433121,0.108,0.182,1
"UTP23",0.2247508151086,0.275398393549556,0.163,0.258,1
"ZXDC",0.2250074309126,-0.227069329560698,0.205,0.288,1
"TRAF3",0.225061181567582,1.18916456474449,0.301,0.273,1
"SMAD3",0.225189062525635,1.23152231510011,0.223,0.167,1
"NKTR",0.225231157616571,0.902340795788862,0.434,0.439,1
"SHMT2",0.225356599793574,1.34762146424547,0.205,0.152,1
"SETBP1",0.22551586960001,0.32076270171743,0.319,0.47,1
"CNN2",0.225600221188278,0.355804487269703,0.669,0.788,1
"PTGES2",0.225738553933721,0.487903387001607,0.078,0.136,1
"TMEM165",0.225963549599433,0.277915400177525,0.163,0.258,1
"ENSG00000223393",0.226091356645878,0.377814257260526,0.09,0.152,1
"ANKRD54",0.226306039379264,-0.421680819823685,0.036,0.076,1
"ENTPD3-AS1",0.226306039379264,0.439240506817847,0.036,0.076,1
"GAN",0.226306039379264,-0.232207860618971,0.036,0.076,1
"HERC2P7",0.226306039379264,-0.228850462842154,0.036,0.076,1
"MRPS5",0.226306039379264,0.100314302551702,0.036,0.076,1
"ZNF555",0.226306039379264,0.405484053835098,0.036,0.076,1
"RABGGTB",0.22634379910022,0.311224231906632,0.271,0.424,1
"TMX2",0.227010291466859,-0.159109557245247,0.114,0.182,1
"DNAJA2",0.227151106065846,0.232220413865127,0.181,0.288,1
"UCHL3",0.227454108818323,-0.37655969394194,0.06,0.106,1
"U2SURP",0.227614270469746,0.423057696105063,0.41,0.652,1
"BST1",0.227629125232938,-1.65849513168631,0.018,0.045,1
"MAN2B2",0.227636666297076,0.575498435718705,0.127,0.212,1
"DCAKD",0.227639931685698,0.148066260771746,0.09,0.152,1
"EXOC8",0.227639931685698,-0.121756126289684,0.09,0.152,1
"SLC38A4-AS1",0.227726851263936,-1.20492939216643,0.084,0.136,1
"ENSG00000290989",0.227850857796475,1.94806320342778,0.09,0.045,1
"EPB41",0.227910192837653,1.07878190693944,0.373,0.379,1
"LRPAP1",0.227952202436258,-0.619466590459521,0.048,0.091,1
"UNC13D",0.227952202436258,0.867967597504911,0.072,0.03,1
"SCYL2",0.228130651346085,-0.138421822415629,0.181,0.273,1
"CNPY4",0.228573529573606,-0.138156214491213,0.036,0.076,1
"MACC1",0.228573529573606,0.155553361486273,0.036,0.076,1
"PSTK",0.228573529573606,0.100126453535249,0.036,0.076,1
"SLC29A3",0.228573529573606,0.133108338341817,0.036,0.076,1
"SURF2",0.228573529573606,-0.203931025161616,0.036,0.076,1
"ZBTB34",0.228573529573606,0.52011830310685,0.036,0.076,1
"MAML2",0.229056823453159,1.66707832279476,0.217,0.167,1
"MCM6",0.229130689483217,-0.58277886679546,0.12,0.182,1
"DDOST",0.229150198811079,-0.351875761097237,0.139,0.212,1
"RNF44",0.229703019601182,1.23255709798261,0.295,0.258,1
"IMPA2",0.229985070121213,-0.596129524120201,0.048,0.091,1
"STX12",0.230677632244889,0.39426457942412,0.181,0.288,1
"CEP19",0.23068230336765,-1.90424115789315,0.018,0.045,1
"LATS2",0.23068230336765,-1.8987049726832,0.018,0.045,1
"DOCK11",0.230761106267889,1.14240107784796,0.295,0.258,1
"AFMID",0.230857151242167,-0.132801786208506,0.036,0.076,1
"CDC7",0.230857151242167,0.190350329931814,0.036,0.076,1
"GAS5",0.230885172050585,0.756382535961,0.548,0.621,1
"ZNF275",0.231801176441103,0.140841424338925,0.133,0.212,1
"ALDOC",0.231815229307735,2.34368262342492,0.048,0.015,1
"B3GNT7",0.231815229307735,2.38307056043269,0.048,0.015,1
"C9orf40",0.231815229307735,2.98986694081253,0.048,0.015,1
"EHD3",0.231815229307735,2.61646068317087,0.048,0.015,1
"ENO2",0.231815229307735,2.86981201516502,0.048,0.015,1
"EPB41L5",0.231815229307735,2.24568783573926,0.048,0.015,1
"FAM111A-DT",0.231815229307735,2.7142678793789,0.048,0.015,1
"FBXO30",0.231815229307735,2.26875420608679,0.048,0.015,1
"FHIP2A",0.231815229307735,2.72561993159327,0.048,0.015,1
"FRAT1",0.231815229307735,2.68924274344496,0.048,0.015,1
"GBP5",0.231815229307735,2.17004188143309,0.048,0.015,1
"LINC00426",0.231815229307735,2.15461502471678,0.048,0.015,1
"LINC02202",0.231815229307735,2.4119665733318,0.048,0.015,1
"MYO1D",0.231815229307735,2.48663839007559,0.048,0.015,1
"TCEA2",0.231815229307735,2.34323412192939,0.048,0.015,1
"WDR91",0.231815229307735,1.91059652844389,0.048,0.015,1
"ZNF322",0.231815229307735,2.11195962357467,0.048,0.015,1
"GNPTG",0.231841370324546,0.166017057568707,0.199,0.303,1
"ZNF107",0.231861523151448,1.56308894575618,0.223,0.182,1
"PSME4",0.231955486466323,1.28144237149099,0.229,0.182,1
"PTPRM",0.232030797837294,-0.733378530614106,0.048,0.091,1
"TUBGCP6",0.232030797837294,-0.747219137886498,0.048,0.091,1
"UBXN1",0.232132895885937,-0.149348164645714,0.127,0.197,1
"ZBTB6",0.232342159515889,0.174796930803165,0.078,0.136,1
"DLGAP4",0.232457369032747,0.802635711250421,0.12,0.197,1
"PPIE",0.232700889865688,-0.267458960479084,0.114,0.182,1
"N4BP1",0.232757082051132,0.327524251198996,0.145,0.227,1
"IQSEC1",0.232865637078173,0.11106964366342,0.355,0.515,1
"CLCN6",0.233176717373924,1.27620970782066,0.108,0.061,1
"AXL",0.233764475701574,-1.62098218387956,0.018,0.045,1
"ZDHHC12-DT",0.233764475701574,-0.829182176103974,0.018,0.045,1
"NRIR",0.23385660884953,1.53005996379907,0.157,0.106,1
"RUNX1",0.233974735428886,-0.131364250625691,0.205,0.303,1
"CHID1",0.234089410123517,-0.716208248739398,0.048,0.091,1
"MOXD1",0.234089410123517,-0.27586305620573,0.048,0.091,1
"EIF1B-AS1",0.234354986396864,3.4223539419718,0.048,0.015,1
"ENSG00000269918",0.234354986396864,2.20461152305507,0.048,0.015,1
"FAM234B",0.234354986396864,2.24196896067595,0.048,0.015,1
"IL2RA",0.234354986396864,2.92781131853641,0.048,0.015,1
"KCTD2",0.234354986396864,2.58166154639977,0.048,0.015,1
"LINC01934",0.234354986396864,2.57762314344814,0.048,0.015,1
"LINC03034",0.234354986396864,1.87032003750902,0.048,0.015,1
"EIF2B4",0.234498680362009,0.442213824350293,0.133,0.212,1
"AATF",0.234786012792073,1.15884512345495,0.145,0.091,1
"APAF1",0.234869067105677,-0.145377611333277,0.102,0.167,1
"STX7",0.234984186231804,0.54364617122247,0.512,0.773,1
"ZNF316",0.235472928281085,0.493869529518202,0.036,0.076,1
"ZNF45",0.235472928281085,0.410771875347375,0.036,0.076,1
"MAP9",0.236382373022546,0.344010226603741,0.102,0.167,1
"DDX1",0.236641325821571,0.813872530674896,0.229,0.167,1
"LYRM4",0.23682972600022,0.355358739182938,0.06,0.106,1
"ABCC3",0.236875724107017,-1.47462174894392,0.018,0.045,1
"BAHCC1",0.236875724107017,-1.31654848947288,0.018,0.045,1
"ENSG00000284634",0.236875724107017,-1.32137330397841,0.018,0.045,1
"ENSG00000290921",0.236875724107017,-1.68338361411537,0.018,0.045,1
"KLRF1",0.236875724107017,-1.64939056109565,0.018,0.045,1
"PPP1R3F",0.236875724107017,-2.12198361418294,0.018,0.045,1
"RCAN1",0.236875724107017,-1.60851200352159,0.018,0.045,1
"BRD3OS",0.236914392923918,2.2825648338617,0.048,0.015,1
"C14orf28",0.236914392923918,1.66831372795903,0.048,0.015,1
"IFIT1",0.236914392923918,1.66482906867057,0.048,0.015,1
"MVB12B",0.236914392923918,1.9679724877246,0.048,0.015,1
"PTCD2",0.236914392923918,2.35054534085325,0.048,0.015,1
"HINFP",0.237090203079111,0.589672579813781,0.09,0.152,1
"TFAM",0.237184854606587,0.272724099845141,0.205,0.318,1
"BPNT1",0.237327477976238,0.570705674538118,0.096,0.167,1
"MSL1",0.237677225812027,0.123129654140608,0.307,0.455,1
"NDUFA11",0.238245383762698,0.179698034055989,0.048,0.091,1
"SRSF8",0.238264759853183,0.506142811598224,0.247,0.379,1
"CYP4V2",0.238277121866815,-0.399649072915593,0.108,0.167,1
"C11orf80",0.238277121866815,1.88384892020656,0.139,0.091,1
"IL13RA1",0.238495434285123,0.545415197796947,0.187,0.288,1
"FAM199X",0.238545805485799,0.360004504164957,0.066,0.121,1
"MT-ND5",0.238644243152539,0.13566862935911,1,1,1
"CLVS1",0.238737170750526,-0.462850348686767,0.06,0.106,1
"FAM50A",0.238737170750526,-0.378120032765938,0.06,0.106,1
"ENSG00000291136",0.238929378383765,0.672529030767311,0.145,0.242,1
"SART1",0.239081711035055,0.160731423422355,0.078,0.136,1
"MTHFR",0.23911878603844,1.55034101694744,0.211,0.167,1
"EPSTI1",0.239273281401607,0.281113883040142,0.337,0.515,1
"ENSG00000240291",0.239493492587515,1.9974371255379,0.048,0.015,1
"SGCE",0.239493492587515,2.17340528270618,0.048,0.015,1
"ZNF232-AS1",0.239493492587515,2.02170520316817,0.048,0.015,1
"GTPBP2",0.239586909310941,1.10711432276883,0.187,0.136,1
"PIK3C2A",0.23995549141462,-0.177831111243525,0.114,0.182,1
"ACSF2",0.240016127595706,-0.703454495093806,0.018,0.045,1
"CACNA2D3",0.240016127595706,-1.25563388228103,0.018,0.045,1
"COQ10A",0.240016127595706,-1.15635660399212,0.018,0.045,1
"ENSG00000259088",0.240016127595706,-0.674001192253316,0.018,0.045,1
"ENSG00000291054",0.240016127595706,-0.721426022433903,0.018,0.045,1
"GTF2H2",0.240016127595706,-1.13348014522715,0.018,0.045,1
"NOMO3",0.240016127595706,-1.49871854231985,0.018,0.045,1
"PIGW",0.240016127595706,-0.877893600440276,0.018,0.045,1
"RELL2",0.240016127595706,-0.769918847546608,0.018,0.045,1
"SRRD",0.240016127595706,-0.977168679956693,0.018,0.045,1
"TMEM150A",0.240016127595706,-1.18547452767697,0.018,0.045,1
"ENSG00000236283",0.240342791377446,-0.230276554306294,0.048,0.091,1
"ERV3-1",0.240342791377446,-0.346473515513655,0.048,0.091,1
"MRPL55",0.240342791377446,-0.388017810718074,0.048,0.091,1
"INTS4",0.240787935219189,0.504392967722542,0.078,0.136,1
"MAPK6",0.240942337365005,0.446516178502741,0.12,0.197,1
"RPS6KA2",0.240963618005677,0.305909567851829,0.102,0.167,1
"RHBDD2",0.241644256038639,1.45359334046519,0.108,0.061,1
"YEATS2",0.241917924169,0.339857789999102,0.09,0.152,1
"ZNF787",0.241917924169,0.197435784723377,0.09,0.152,1
"CBL",0.24206457389935,0.306589740632078,0.211,0.318,1
"ENSG00000224610",0.242092327761966,1.66888089211128,0.048,0.015,1
"FANCC",0.242092327761966,1.70060195046514,0.048,0.015,1
"PELI2",0.242092327761966,2.02299775458844,0.048,0.015,1
"MRPS18B",0.242191417728657,0.944866222905554,0.145,0.091,1
"GDI1",0.242477372118316,0.87444625869121,0.367,0.364,1
"ACOT8",0.242584522288104,-0.525056528876183,0.06,0.106,1
"ACOX3",0.242584522288104,-0.418373954207645,0.06,0.106,1
"PKN1",0.242592084336239,-0.378403866045535,0.139,0.212,1
"FDFT1",0.242628920996534,1.13186368509352,0.295,0.258,1
"CPQ",0.242813726392101,-0.443805557706617,0.108,0.167,1
"SNAP23",0.243069907121374,0.241552592327131,0.259,0.379,1
"ADNP2",0.243185762277084,-0.27752853928547,0.018,0.045,1
"C19orf47",0.243185762277084,-1.10162774017326,0.018,0.045,1
"C8orf58",0.243185762277084,-0.927162042099337,0.018,0.045,1
"CFAP298-TCP10L",0.243185762277084,0.472071101874321,0.018,0.045,1
"CKAP2-DT",0.243185762277084,0.347253613932728,0.018,0.045,1
"COX16",0.243185762277084,-0.512178590968804,0.018,0.045,1
"ENSG00000267283",0.243185762277084,-0.754079828292343,0.018,0.045,1
"ENSG00000267745",0.243185762277084,-0.741409932221563,0.018,0.045,1
"ENSG00000276334",0.243185762277084,-0.949537902846471,0.018,0.045,1
"ENSG00000289194",0.243185762277084,-1.35387115130437,0.018,0.045,1
"ENSG00000291202",0.243185762277084,-0.927144598705397,0.018,0.045,1
"ITK",0.243185762277084,-0.814212261930741,0.018,0.045,1
"PROSER3",0.243185762277084,-0.578541426377837,0.018,0.045,1
"ZBTB3",0.243185762277084,-1.14764191623628,0.018,0.045,1
"ZNF471",0.243185762277084,0.351649469067822,0.018,0.045,1
"LRRK2",0.243348375362728,1.55458592727164,0.181,0.136,1
"PARP6",0.243363322405861,1.17482103201463,0.108,0.061,1
"EIF2AK2",0.243551983671361,0.886774776460976,0.542,0.606,1
"SENP1",0.243558890910801,0.327874869691256,0.151,0.227,1
"NLK",0.244052307380281,0.304189853986042,0.102,0.167,1
"ZDHHC20",0.244114794234988,1.85741057800443,0.169,0.121,1
"YKT6",0.244252011210103,-0.75779258514052,0.084,0.136,1
"TRAPPC12",0.244348128333454,0.195557311900221,0.199,0.288,1
"HMGB2",0.244463641191386,0.99583854125257,0.404,0.409,1
"CROCC",0.244524462455678,-0.157801322774666,0.06,0.106,1
"CCDC7",0.244576559545355,-0.31181875448954,0.048,0.091,1
"COASY",0.244576559545355,0.262151848886628,0.048,0.091,1
"SH3BP5",0.244685205157656,1.13325707746567,0.337,0.318,1
"GPM6A",0.24471093948175,2.1086649425508,0.048,0.015,1
"RAB39B",0.24471093948175,1.4074744084458,0.048,0.015,1
"CDKAL1",0.244764564457549,0.699292838421674,0.127,0.197,1
"PLPP5",0.245089354187773,1.9433679381353,0.229,0.197,1
"SLAMF1",0.24517458671714,1.8717115381799,0.12,0.076,1
"STK24",0.245242986833782,0.818892658999228,0.361,0.348,1
"CSNK1G3",0.245389483778638,1.58441862039477,0.211,0.167,1
"ZZZ3",0.245558644527494,-0.157614339618157,0.133,0.197,1
"ANO10",0.246384701316946,-0.635674538843339,0.018,0.045,1
"DBR1",0.246384701316946,0.462780087696972,0.018,0.045,1
"GADD45GIP1",0.246384701316946,-0.431758002257433,0.018,0.045,1
"H2AC20",0.246384701316946,-0.822647502700442,0.018,0.045,1
"LINC01772",0.246384701316946,-0.506665139763861,0.018,0.045,1
"LINC01806",0.246384701316946,-0.183699677385039,0.018,0.045,1
"MAD2L1-DT",0.246384701316946,-0.597678852507964,0.018,0.045,1
"NCK1-DT",0.246384701316946,-0.686460939875438,0.018,0.045,1
"SGTA",0.246384701316946,0.149840568563493,0.018,0.045,1
"SH3BP5-AS1",0.246384701316946,-0.334447457174351,0.018,0.045,1
"UBE2F-SCLY",0.246384701316946,-0.213859748270703,0.018,0.045,1
"DESI1",0.246712962892455,-0.423094815913767,0.048,0.091,1
"PRMT3",0.246712962892455,-0.178367279562115,0.048,0.091,1
"KRBOX5",0.246718779051852,0.184113434224642,0.12,0.197,1
"TMOD3",0.246746540516483,0.583576929719786,0.211,0.318,1
"OOEP",0.246792885741232,0.345334416453106,0.765,0.833,1
"RABL6",0.246814401374359,0.125945204741051,0.09,0.152,1
"BCLAF1",0.247077841849841,0.648417408999399,0.59,0.652,1
"APPL2",0.247168695436659,0.108413620939079,0.102,0.167,1
"PXMP4",0.247349367426101,1.21592752542664,0.048,0.015,1
"STARD3NL",0.247368064076759,0.119655605115713,0.114,0.182,1
"PCGF3",0.247500498455808,1.3784429830839,0.199,0.152,1
"YTHDC1",0.247641549731545,1.04184501435659,0.361,0.333,1
"THUMPD3-AS1",0.247729780163095,0.456983241646473,0.205,0.318,1
"ERI1",0.247768073763016,-1.06804020972677,0.072,0.121,1
"MAST4",0.248295832308817,0.925684885842893,0.09,0.045,1
"COPS8",0.248461883961003,0.200865298854061,0.09,0.152,1
"DPEP2",0.248862406628788,0.441282688563484,0.072,0.03,1
"LLPH",0.249369829698444,-0.413849857526337,0.084,0.136,1
"ENSG00000176593",0.249613014896415,-0.256489941858602,0.018,0.045,1
"ENSG00000214558",0.249613014896415,0.141051976907975,0.018,0.045,1
"MAPK7",0.249613014896415,-0.352243767105508,0.018,0.045,1
"PEX1",0.249613014896415,-0.19056566196153,0.018,0.045,1
"PXDNL",0.249613014896415,0.105731039678382,0.018,0.045,1
"ZFP57",0.249613014896415,-0.602879786560707,0.018,0.045,1
"ZRANB2-DT",0.249613014896415,-0.162360397337483,0.018,0.045,1
"ZSWIM3",0.249613014896415,0.541781512925402,0.018,0.045,1
"GARS1-DT",0.249805112229099,0.776964457368058,0.193,0.303,1
"FOXO3",0.249831343904644,0.226506970209218,0.133,0.197,1
"EML4-AS1",0.250007649903708,0.6780147245356,0.048,0.015,1
"CHMP1B",0.250037845425557,-0.208214660068559,0.325,0.455,1
"WDR45",0.250377528476998,0.290060379042001,0.114,0.182,1
"CDKN2AIP",0.250409532259912,-0.287837628605233,0.06,0.106,1
"PSMA5",0.250883965421868,0.419317908233388,0.169,0.258,1
"PAIP2B",0.251205406040089,1.22698851882947,0.078,0.136,1
"CTSD",0.251431331611461,-0.421602469249559,0.072,0.121,1
"SEC23IP",0.251511001992354,0.379038273925552,0.145,0.227,1
"HSPA4",0.251677374658991,0.37660857264502,0.223,0.333,1
"HECA",0.252000446012878,0.326736638591796,0.199,0.303,1
"C1orf50",0.252685823837522,0.150714894749735,0.048,0.015,1
"ARMCX5",0.252870770171293,-0.314667960720326,0.018,0.045,1
"CDIN1",0.252870770171293,0.331036957243457,0.018,0.045,1
"DGAT2",0.252870770171293,-0.251780908545713,0.018,0.045,1
"ENSG00000247679",0.252870770171293,-0.103185683160948,0.018,0.045,1
