"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UBR5-DT",0.309081748689668,-0.149607864946029,0.302,0.351,1
"PCDH1",0.309336654570239,-0.10803464098201,0.169,0.214,1
"ZDHHC2",0.309361123279768,-0.23818817404303,0.472,0.516,1
"TMEM267",0.309403657807727,-0.171807009766801,0.274,0.323,1
"KREMEN1",0.309404675491409,-0.109880995607869,0.363,0.421,1
"CCSER2",0.309463998483858,0.727470964198491,0.29,0.274,1
"CWH43",0.30963992563688,0.169441177970568,0.835,0.786,1
"RAD51D",0.309640107454818,-0.628372954410481,0.065,0.088,1
"ARSD",0.309850454873627,0.11743415688169,0.863,0.874,1
"ENSG00000261732",0.309872796891531,0.123901508853817,0.097,0.13,1
"ENSG00000217702",0.309883126461696,-0.183650192320809,0.069,0.095,1
"CHPF",0.309940037081548,0.674702351391257,0.085,0.063,1
"FKBP1B",0.310086118777888,0.875497067062978,0.056,0.039,1
"ABCF2",0.310186152944023,0.263165814608841,0.343,0.323,1
"RXYLT1",0.310212027996534,-0.118736397772525,0.391,0.456,1
"EEF2KMT",0.310214886000486,0.85953467101142,0.069,0.049,1
"FBXO3",0.310280057415382,-0.152780341148042,0.371,0.435,1
"C18orf21",0.310436968036141,0.212913245072512,0.19,0.158,1
"EPB41L4A-DT",0.310678853691009,0.689870345314715,0.052,0.035,1
"SRRM1",0.310690924412589,-0.106030276278606,0.754,0.772,1
"CIAPIN1",0.310693195898352,-0.114757586067753,0.165,0.207,1
"ENSG00000285702",0.310837585609088,1.61152398037795,0.065,0.046,1
"ATP13A4",0.311081393732178,0.78131449338326,0.048,0.032,1
"CNOT2",0.311112369270855,-0.194942332805331,0.589,0.639,1
"LPAR1",0.311115359559254,0.555874924509334,0.044,0.028,1
"AMOT",0.311284935338522,-0.109538761594472,0.198,0.246,1
"ENSG00000287401",0.311368821054383,0.183588167133419,0.21,0.175,1
"LCN12",0.3113787352748,-0.625702801290116,0.077,0.102,1
"ENSG00000291147",0.311386840540749,0.424604231846303,0.089,0.067,1
"ZNF333",0.311386840540749,0.422534589546839,0.089,0.067,1
"ENSG00000285565",0.311402014830578,0.793439936412305,0.04,0.025,1
"PPP1R8",0.311441339442551,-0.104332430416087,0.363,0.428,1
"RIC8B",0.31189814712942,0.246444630121368,0.387,0.365,1
"RFC4",0.311903165011501,-0.182824471240511,0.117,0.151,1
"NANP",0.31200492152111,-0.64670548098432,0.052,0.074,1
"TPR",0.312213091360369,-0.145305207326084,0.839,0.839,1
"KCTD11",0.312292182633498,0.706783895080804,0.056,0.039,1
"PINK1-AS",0.312325514812306,-0.181924911136208,0.056,0.081,1
"ADPRHL1",0.312430393676861,0.267823088033593,0.306,0.27,1
"THAP7",0.312487244398902,-0.362447821086272,0.048,0.07,1
"RALGPS1",0.312703814565776,-0.107771029712294,0.302,0.365,1
"DPY19L2P3",0.312795504490773,0.80439413704736,0.044,0.028,1
"EPM2A-DT",0.312812306222711,0.381845173191482,0.149,0.123,1
"ZNF345",0.312895824289339,0.171519542835488,0.113,0.147,1
"LINC02265",0.313029829719737,0.75993639324641,0.056,0.039,1
"FAM27E3",0.313191799978008,0.507946046723928,0.161,0.137,1
"ZNF670",0.313516639347606,0.270132826665121,0.028,0.046,1
"STIL",0.313590686089684,-0.200882274263623,0.02,0.035,1
"EIF2B1",0.313684098334846,-0.129550174216043,0.294,0.347,1
"PODXL",0.313801311933764,-0.380656178020869,0.048,0.07,1
"NEK10",0.313942296411845,-0.276556434543143,0.839,0.849,1
"ARNTL2",0.314124328273481,-0.296567380238017,0.06,0.084,1
"GID4",0.314166749186345,-0.507155238153794,0.069,0.091,1
"KLHDC1",0.314279749911149,-0.127663557592247,0.113,0.147,1
"ZNF568",0.31428401406485,0.721068157993283,0.109,0.147,1
"IL1R2",0.314347477845756,0.349074989594378,0.399,0.379,1
"PHF2",0.314455013979124,0.263965176137897,0.496,0.491,1
"AQP7",0.314751828160685,0.132134503075679,0.351,0.319,1
"EYA3",0.314843298730595,-0.260334500198062,0.347,0.393,1
"ZNF236-DT",0.314919062424644,0.627618739676595,0.298,0.284,1
"KLHDC3",0.314931860422342,0.399363406022165,0.351,0.34,1
"STARD5",0.315063214166854,0.684335435061771,0.077,0.056,1
"KCNQ1",0.315119009935395,-0.327202889695136,0.048,0.07,1
"FITM2",0.315165188879591,0.206572190932297,0.044,0.067,1
"CDK5R1",0.315194899721257,1.66343855135112,0.016,0.007,1
"ENSG00000196826",0.315194899721257,1.68702952871471,0.016,0.007,1
"ENSG00000259546",0.315194899721257,3.20958425662704,0.016,0.007,1
"ENSG00000262873",0.315194899721257,1.55883995962033,0.016,0.007,1
"ENSG00000271727",0.315194899721257,1.37747901018998,0.016,0.007,1
"ENSG00000272434",0.315194899721257,1.19208861802366,0.016,0.007,1
"ENSG00000287691",0.315194899721257,1.71496666524928,0.016,0.007,1
"KLHL11",0.315194899721257,1.57496908459942,0.016,0.007,1
"LINC00499",0.315194899721257,1.06664117386211,0.016,0.007,1
"LINC02479",0.315194899721257,1.49508806791106,0.016,0.007,1
"LPP-AS2",0.315194899721257,1.1959930030683,0.016,0.007,1
"PTPN23-DT",0.315194899721257,1.34065148102164,0.016,0.007,1
"TYMS",0.315194899721257,1.21543325666193,0.016,0.007,1
"UST",0.315194899721257,1.67516961100843,0.016,0.007,1
"WDFY4",0.315194899721257,1.76222427888854,0.016,0.007,1
"ENSG00000250803",0.315194899721257,1.77636105123895,0.016,0.007,1
"ENSG00000284748",0.315194899721257,1.78208818950868,0.016,0.007,1
"TMEM199",0.315232586699463,-0.168321890166864,0.194,0.235,1
"LNCTAM34A",0.315287448498528,0.696088511407872,0.052,0.035,1
"SLC7A6",0.315630524736878,-0.204804354453563,0.226,0.267,1
"GABPA",0.31566412235877,-0.167463163908082,0.226,0.277,1
"CIAO1",0.315779826857923,-0.125845824524867,0.605,0.66,1
"SSBP1",0.315809892371803,0.123398399714697,0.778,0.796,1
"GALNS",0.315830994479616,0.102312672619845,0.645,0.628,1
"LYRM1",0.315849633429268,0.199474191062701,0.383,0.358,1
"DCTN1",0.315940081221551,0.362957085027024,0.343,0.319,1
"TAB1",0.316103414054434,-0.20411210142935,0.169,0.211,1
"MUC5B",0.316363427369418,0.525117146120344,0.036,0.056,1
"HNRNPH2",0.31637016382133,-0.129077445363528,0.73,0.779,1
"GPR89B",0.316635277622216,0.50065755233314,0.081,0.06,1
"ENSG00000254361",0.316683938351947,1.38354090972173,0.016,0.007,1
"ENSG00000270061",0.316683938351947,1.61581094169426,0.016,0.007,1
"ENSG00000278107",0.316683938351947,1.27022579214995,0.016,0.007,1
"ENSG00000289207",0.316683938351947,1.26162061659039,0.016,0.007,1
"ENSG00000291176",0.316683938351947,1.44017524698957,0.016,0.007,1
"LAT2",0.316683938351947,1.68086713497594,0.016,0.007,1
"NCAM2",0.316683938351947,1.66344472135353,0.016,0.007,1
"OVOL1",0.316683938351947,1.40111520940875,0.016,0.007,1
"PCDHGB6",0.316683938351947,1.38253801940645,0.016,0.007,1
"TMEM132D",0.316683938351947,1.15184829272773,0.016,0.007,1
"TANC2",0.316735673912669,-0.155298492317209,0.198,0.239,1
"SCGB1B2P",0.316833576973459,0.90009380884126,0.052,0.035,1
"E4F1",0.316889534109999,0.915339302482602,0.069,0.049,1
"DLEU2L",0.316901487243696,-0.368923348179779,0.04,0.06,1
"NDUFAF8",0.317014409976809,0.243372342689996,0.363,0.34,1
"STAG2-AS1",0.317021962644239,0.523687925226544,0.044,0.028,1
"TPST1",0.317203756479159,-0.445652900948877,0.375,0.407,1
"SPEN-AS1",0.317386815944863,0.941143061439008,0.101,0.081,1
"SNHG19",0.317531219290099,0.238470609021883,0.077,0.105,1
"ZFP41",0.317551440503419,0.441804888770273,0.089,0.067,1
"DIP2A",0.317697206004621,-0.1655747582034,0.21,0.253,1
"PMS2P3",0.317873771397009,0.157357104534281,0.056,0.081,1
"CKAP2-DT",0.317978907832334,0.776363819853819,0.06,0.042,1
"ARMCX1",0.317991531472351,-0.28586660722837,0.294,0.337,1
"PPRC1",0.317999285676785,0.328742589036093,0.218,0.189,1
"CDK5RAP1",0.318076581025994,-0.113142397898577,0.141,0.179,1
"ELAC1",0.31809093359243,-0.151883184465986,0.121,0.158,1
"BAIAP2L2",0.318177584707972,1.22269163463715,0.016,0.007,1
"CBS",0.318177584707972,1.09939835656439,0.016,0.007,1
"CHRM3",0.318177584707972,1.53983145332841,0.016,0.007,1
"ENSG00000230074",0.318177584707972,1.0970136034509,0.016,0.007,1
"ENSG00000259354",0.318177584707972,1.349948747866,0.016,0.007,1
"ENSG00000267277",0.318177584707972,0.919124968500878,0.016,0.007,1
"ENSG00000271914",0.318177584707972,1.04187215515931,0.016,0.007,1
"ENSG00000272604",0.318177584707972,1.05910684614171,0.016,0.007,1
"IQCJ-SCHIP1",0.318177584707972,1.13645267454205,0.016,0.007,1
"KCP",0.318177584707972,1.39910832711272,0.016,0.007,1
"LINC02994",0.318177584707972,1.12235321063792,0.016,0.007,1
"NUP210L",0.318177584707972,1.20230597142047,0.016,0.007,1
"PGM5",0.318223816778703,0.197733760809331,0.222,0.274,1
"LINC00899",0.318339829178923,0.12416080396812,0.02,0.035,1
"RAD50",0.318418867971191,-0.471441050729765,0.052,0.074,1
"PHKA1",0.318486095094932,0.851369364528695,0.141,0.119,1
"OLMALINC",0.318506870006789,0.22753923937413,0.536,0.53,1
"UBALD1",0.318523682474403,0.400428552709414,0.198,0.175,1
"FAF1",0.318643887544043,-0.336036685693717,0.29,0.33,1
"ACTR1A",0.318845705630679,0.264496153050497,0.339,0.312,1
"PPP1R3E",0.319003929958112,-0.446367721572108,0.093,0.119,1
"PRRG2",0.319140200006036,0.61751072482849,0.048,0.032,1
"PAFAH1B2",0.319307125311076,0.16710336562447,0.645,0.649,1
"ENSG00000285269",0.319437818523278,0.218140213501091,0.04,0.025,1
"CD34",0.319659840056395,-0.28379772392966,0.113,0.144,1
"ENSG00000233920",0.319675838782266,1.31408103882296,0.016,0.007,1
"ENSG00000257475",0.319675838782266,2.16316339342881,0.016,0.007,1
"ENSG00000266049",0.319675838782266,1.18512992871201,0.016,0.007,1
"ENSG00000267672",0.319675838782266,1.04154810475722,0.016,0.007,1
"ENSG00000274021",0.319675838782266,0.948106061265665,0.016,0.007,1
"ENSG00000277692",0.319675838782266,0.98230707441616,0.016,0.007,1
"ENSG00000281167",0.319675838782266,1.06923219007574,0.016,0.007,1
"ENSG00000289891",0.319675838782266,1.29660031395879,0.016,0.007,1
"PCDHB1-AS1",0.319675838782266,1.20681138589305,0.016,0.007,1
"PRF1",0.319675838782266,1.55878701481864,0.016,0.007,1
"ENSG00000263063",0.319675838782266,0.943153017318844,0.016,0.007,1
"RHAG",0.319675838782266,1.41886566818097,0.016,0.007,1
"ZNF438",0.319759544068396,-0.378673959758414,0.048,0.07,1
"FSIP2-AS1",0.319779936404155,-0.313274023997088,0.04,0.06,1
"FBXL13",0.319789377593509,-0.23724682357153,0.444,0.505,1
"C2CD2L",0.32004800251446,-0.183117732162134,0.395,0.46,1
"GPBP1",0.32013759954816,-0.11081071178552,0.806,0.821,1
"MMS22L",0.320156483087122,-0.205596675069993,0.133,0.165,1
"NDUFS2",0.320457902831789,0.105094934409406,0.585,0.568,1
"CSRP2",0.320509404850585,0.165585719828926,0.677,0.691,1
"HARBI1",0.320523220627943,0.558696527293736,0.065,0.046,1
"ZNF252P",0.320591510494535,0.595773869464416,0.25,0.225,1
"PRDM11",0.320682799583403,-0.260488651867424,0.101,0.13,1
"ARIH2",0.320835760509991,0.169550924160211,0.484,0.467,1
"TM2D3",0.321056920251659,-0.216005590882318,0.492,0.523,1
"ANXA10",0.321178700479863,1.10758562866772,0.016,0.007,1
"ATF6-DT",0.321178700479863,0.296345646541264,0.016,0.007,1
"C17orf99",0.321178700479863,0.483205072149419,0.016,0.007,1
"CRLF1",0.321178700479863,1.0169130255685,0.016,0.007,1
"EGFL8",0.321178700479863,0.762514005152513,0.016,0.007,1
"ENSG00000285542",0.321178700479863,0.676391481094759,0.016,0.007,1
"ENSG00000286086",0.321178700479863,0.905009848341589,0.016,0.007,1
"GRAP2",0.321178700479863,0.966542483095381,0.016,0.007,1
"HNRNPD-DT",0.321178700479863,0.977404379135621,0.016,0.007,1
"LINC00536",0.321178700479863,1.03894039284405,0.016,0.007,1
"LINC01465",0.321178700479863,0.669697219688203,0.016,0.007,1
"LRRC8C",0.321178700479863,0.887191366935657,0.016,0.007,1
"ZNF423",0.321225553995752,-0.684083251221413,0.04,0.06,1
"LAMTOR2",0.321327060435244,0.2392846534562,0.5,0.474,1
"PTS",0.321628231987761,0.156922715923013,0.54,0.502,1
"AFMID",0.321765563720067,0.450771896429817,0.315,0.298,1
"DMWD",0.3219417601625,0.397867942777641,0.294,0.277,1
"CUX1",0.322117134540934,0.169981324784434,0.5,0.467,1
"CCDC158",0.322142924105976,0.334890024454721,0.044,0.028,1
"SMIM12",0.322213658699847,0.429900445010621,0.367,0.361,1
"APRT",0.322365823583588,0.799331937805457,0.185,0.158,1
"ENPEP",0.322383889458381,-0.358252116602823,0.149,0.182,1
"SLC38A6",0.322396128187222,-0.194156481955736,0.375,0.425,1
"PLA2R1",0.32240164464541,0.15582092423544,0.048,0.032,1
"MELTF-AS1",0.322431246041095,0.452202149287806,0.048,0.07,1
"DM1-AS",0.32268616961763,0.827653226465811,0.016,0.007,1
"ENSG00000247011",0.32268616961763,0.749535541773497,0.016,0.007,1
"ENSG00000287070",0.32268616961763,0.695198359283002,0.016,0.007,1
"ETS1",0.32268616961763,0.749930781751084,0.016,0.007,1
"MAB21L3",0.32268616961763,0.569170232706219,0.016,0.007,1
"ENSG00000287459",0.32268616961763,0.1657284080844,0.016,0.007,1
"ALPK1",0.322849532682055,-0.104241221870865,0.258,0.302,1
"USP27X",0.322962781356971,0.230161203956097,0.141,0.182,1
"NF1",0.323172172282784,-0.289092889978856,0.435,0.481,1
"NUDT18",0.323401971204529,-0.417865857547996,0.04,0.06,1
"UTS2B",0.323401971204529,-0.379586357563018,0.04,0.06,1
"GOPC",0.323454050668893,-0.12240850868252,0.306,0.365,1
"LCN2",0.323652987091535,-0.246508262436295,0.101,0.13,1
"GOLGA8M",0.323657694596709,0.998200323433954,0.069,0.049,1
"POLR3H",0.323945233266242,-0.143142258815085,0.419,0.467,1
"KLHL13",0.32395302186893,0.350406922918515,0.286,0.26,1
"MYO1B-AS1",0.324198245924002,0.869054533813629,0.016,0.007,1
"PRDM5",0.324198245924002,0.976025613197604,0.016,0.007,1
"USP46-DT",0.324198245924002,0.173570017288734,0.016,0.007,1
"SSH2",0.324211810429084,0.199670384547632,0.367,0.344,1
"NPTN-IT1",0.324232097515512,0.619050841377907,0.056,0.039,1
"VWA3A",0.324274342676803,-0.285717432593855,0.823,0.828,1
"PEDS1",0.324344664769817,0.19472782683352,0.137,0.175,1
"DDX51",0.324372012449934,0.265901297727881,0.109,0.084,1
"ITPR3",0.324550745656255,-0.399052870866446,0.137,0.172,1
"FN3K",0.324733954473169,0.700379348415983,0.065,0.046,1
"U2AF2",0.324976584854124,0.16519020418202,0.754,0.747,1
"NOP53",0.325313186306226,0.242479459867038,0.435,0.421,1
"ZNF260",0.32536185741081,-0.193260200952293,0.125,0.158,1
"EZH2",0.325594216466852,-0.325099643116468,0.065,0.088,1
"IRF7",0.325701869207059,0.420676204909517,0.234,0.211,1
"ASMTL-AS1",0.325714929038718,0.219757449747191,0.016,0.007,1
"GPA33",0.325714929038718,0.370715840956334,0.016,0.007,1
"SLC25A33",0.325716401518102,0.261288449017957,0.46,0.456,1
"CCZ1B",0.325738010312995,0.21453113431332,0.31,0.281,1
"PART1",0.325953242916354,0.583710873854669,0.06,0.042,1
"CHD8",0.326365606279813,0.11494419058588,0.488,0.463,1
"ST3GAL2",0.326503500330216,0.507515551956335,0.056,0.039,1
"C3orf14",0.326508920320772,0.285383298412209,0.048,0.032,1
"COX7B",0.326537374052879,0.128056477020814,0.778,0.786,1
"GPN2",0.326695865290073,-0.216335497849213,0.097,0.126,1
"WFDC10B",0.326899105545484,0.391804176563316,0.085,0.063,1
"RBM7",0.327088708374524,-0.244029484157214,0.214,0.256,1
"CARD10",0.32723621851256,0.471929726719226,0.016,0.007,1
"NXF1",0.327393200312688,-0.152806255554977,0.351,0.411,1
"ENSG00000289048",0.327716248583525,-0.147511972358917,0.113,0.144,1
"CXorf58",0.328023498853921,0.410428217591328,0.056,0.039,1
"YY1AP1",0.328258760884237,-0.21199138708593,0.177,0.218,1
"CNP",0.328323154171954,0.145002388629304,0.266,0.326,1
"DLX4",0.328451039742953,0.558956521823109,0.069,0.049,1
"MEMO1",0.328528956893335,0.2488736932829,0.056,0.081,1
"ENSG00000234692",0.32855447404085,0.110268456944151,0.419,0.484,1
"MIR29B2CHG",0.328733481479852,-0.550094145975458,0.069,0.091,1
"RASSF1",0.328751241891425,-0.208784599640901,0.06,0.084,1
"TUBD1",0.329144734965906,-0.306923537406572,0.101,0.13,1
"POM121C",0.329162333971831,0.311640318787803,0.206,0.179,1
"FOCAD",0.329210144252111,-0.234643218046601,0.431,0.481,1
"PINX1",0.329370429178774,-0.101323366067638,0.073,0.098,1
"SYTL5",0.329548080697761,0.315737657630646,0.056,0.039,1
"FOXRED1",0.329646961943767,1.01186404971714,0.129,0.105,1
"ENSG00000248896",0.329691775840744,0.377496582371343,0.065,0.046,1
"ELN-AS1",0.329698721390714,0.316071986581174,0.508,0.512,1
"INSIG2",0.329714327151071,-0.144622916047138,0.266,0.323,1
"ATAD5",0.329797562316414,0.660327030807686,0.081,0.06,1
"ADRB2",0.329819111544881,0.164645480312613,0.048,0.032,1
"MFSD1",0.329900661868134,0.152695604479084,0.665,0.67,1
"POGK",0.329930424832966,-0.131041811262084,0.23,0.274,1
"ZDHHC12",0.329960316495991,0.644372827873564,0.117,0.095,1
"MYL12-AS1",0.329988746411324,-0.109724383328474,0.04,0.06,1
"MTMR6",0.330171978870039,0.215584124047429,0.581,0.565,1
"ENSG00000289294",0.330324875006209,0.545243378342275,0.202,0.179,1
"ELOF1",0.330430438845209,0.283920696580641,0.544,0.533,1
"DNAH2",0.330447027112769,0.130007042297314,0.605,0.596,1
"KDM7A-DT",0.330510419962526,0.426515071692684,0.169,0.144,1
"FLVCR1-DT",0.331077245192516,0.712909361450206,0.056,0.039,1
"GPD2",0.331216110257237,-0.140134305569749,0.214,0.256,1
"ARL5B",0.331216299805029,-0.102715688960367,0.181,0.232,1
"EPB41L5",0.331322966437107,-0.106034868658246,0.262,0.302,1
"TMPRSS3",0.331474817132143,0.239702046896642,0.524,0.505,1
"PDAP1",0.331856905833911,0.188017371871761,0.52,0.523,1
"TMEM126A",0.332157572944917,-0.178279513185695,0.21,0.249,1
"PCSK4",0.332203507159912,-0.308359675805944,0.04,0.06,1
"BTN3A3",0.332485964940835,-0.378739344996009,0.117,0.147,1
"RRP9",0.332534779245865,0.747003358836117,0.121,0.098,1
"ZNF280C",0.332573565487334,0.619478026254224,0.06,0.042,1
"XAB2",0.332723616424775,0.578198868349654,0.165,0.14,1
"ENSG00000289956",0.332904698574159,-0.507922966765199,0.044,0.063,1
"ENSG00000250155",0.333081579538382,-1.18715306430005,0.008,0.018,1
"TIGD5",0.333081579538382,-1.02727011768457,0.008,0.018,1
"ZNF43",0.333158097391044,-0.380373252243847,0.165,0.2,1
"TIMM9",0.33325449650186,-0.146156311716512,0.117,0.151,1
"WDR13",0.333259502889371,0.236599008793248,0.496,0.502,1
"DNM1",0.33336766198158,0.447803799531708,0.052,0.035,1
"IL6R",0.333402180364658,0.345644867808577,0.359,0.347,1
"CCSER1",0.333423570038603,-0.207615526408117,0.109,0.137,1
"S100A10",0.333429953986891,-0.126389332137563,0.782,0.747,1
"ANGEL1",0.333506919077804,-0.366529382641756,0.093,0.119,1
"MIR3681HG",0.333685337146777,-0.300241598720763,0.04,0.06,1
"FAM86B2",0.333947947225932,0.10145877254322,0.048,0.07,1
"NDUFS4",0.33406278369806,-0.156933087727406,0.323,0.379,1
"ENSG00000291166",0.334083019922164,0.256470709327921,0.093,0.07,1
"COQ4",0.334109842651252,0.185940930837969,0.694,0.712,1
"TM7SF2",0.334356373377035,0.302633528774952,0.218,0.193,1
"C8orf44-SGK3",0.334511734230455,-1.88237650491814,0.008,0.018,1
"RFX5-AS1",0.334511734230455,-0.861053817054889,0.008,0.018,1
"ENSG00000289839",0.334511734230455,-1.28471868523087,0.008,0.018,1
"SRPK1",0.3346480174831,0.145790356053664,0.194,0.165,1
"G6PD",0.334874688851038,-0.35815062866088,0.105,0.133,1
"ENSG00000290490",0.334910235891555,-0.205389081118181,0.085,0.112,1
"LINC02605",0.334910235891555,-0.445987500137962,0.085,0.112,1
"CCNB3",0.335057839261787,-0.756065706517019,0.044,0.063,1
"PSIP1",0.335340223389919,-0.116762668039268,0.758,0.807,1
"SLC25A14",0.335489960757549,-0.134198886639785,0.391,0.456,1
"PMAIP1",0.335600486740418,0.361313602541506,0.085,0.063,1
"ENSG00000291089",0.335712373070925,-0.227805207876272,0.101,0.13,1
"MTMR3",0.335900759711576,0.268284989889105,0.48,0.474,1
"ENSG00000213121",0.335945840972066,-0.766086249260874,0.008,0.018,1
"ENSG00000243797",0.335945840972066,-1.00309658536627,0.008,0.018,1
"LINC02306",0.335945840972066,-1.08050039027099,0.008,0.018,1
"ENSG00000284695",0.335945840972066,-0.949793013707844,0.008,0.018,1
"LINC02013",0.335945840972066,-1.03397614216436,0.008,0.018,1
"SMAD3",0.335999926319618,-0.152443824347787,0.085,0.112,1
"TAF6L",0.336288783253538,0.406667377951992,0.06,0.042,1
"RBM15",0.336415996905954,-0.108867629237211,0.149,0.186,1
"PHKA2",0.336440172567418,-0.218797471749848,0.153,0.186,1
"ENSG00000255835",0.336472158684511,-0.373120058757115,0.032,0.049,1
"INPP5E",0.336509514820627,0.194182694864219,0.52,0.505,1
"YPEL2",0.336552397452742,-0.143467047983099,0.141,0.179,1
"POLR1H",0.336650163774185,-0.105183481752015,0.105,0.137,1
"NOL11",0.3372323808052,0.278131944512855,0.423,0.4,1
"TCEAL3",0.337244833000053,-0.191226234951822,0.532,0.604,1
"EXTL2",0.33727398661812,0.104513853887242,0.359,0.428,1
"ALS2CL",0.3373838989259,-0.911144191438628,0.008,0.018,1
"CD37",0.3373838989259,-0.808589930244229,0.008,0.018,1
"CES3",0.3373838989259,-0.802355369814195,0.008,0.018,1
"CYTH4",0.3373838989259,-0.940260463303769,0.008,0.018,1
"EMP3",0.3373838989259,-1.04751019419104,0.008,0.018,1
"ENSG00000272077",0.3373838989259,-1.16526457049844,0.008,0.018,1
"ENSG00000272574",0.3373838989259,-1.14414242822842,0.008,0.018,1
"ENSG00000289005",0.3373838989259,-0.922672113314185,0.008,0.018,1
"ENSG00000290709",0.3373838989259,-0.754090159218864,0.008,0.018,1
"MFSD6L",0.3373838989259,-0.859248014317253,0.008,0.018,1
"ENSG00000224090",0.3373838989259,-0.695554108062276,0.008,0.018,1
"ENSG00000272368",0.337408535890677,-0.273507521345318,0.04,0.06,1
"ANKS3",0.337577426330065,-0.218702558937842,0.077,0.102,1
"ENSG00000271992",0.337577426330065,-0.106610138513532,0.077,0.102,1
"ANK3",0.337718487405873,-0.204252925935679,0.827,0.86,1
"FREM2",0.338119688734113,-0.226361560945986,0.032,0.049,1
"SLC39A6",0.338136251507389,-0.200939923992498,0.294,0.351,1
"ULK3",0.338192380973105,0.462437417553031,0.21,0.186,1
"RAD18",0.33831903625273,-0.189891836988435,0.089,0.116,1
"NR4A2",0.338339085447321,-0.235190276557872,0.323,0.368,1
"ATE1",0.338417020576863,-0.117420601230975,0.226,0.281,1
"CAPNS1",0.338530099397014,0.107374944084225,0.927,0.923,1
"ENSG00000287189",0.338588277408021,0.271016560762196,0.415,0.4,1
"SLC8A1",0.338710914300467,-0.87860737196195,0.024,0.039,1
"INTS12",0.338729793798799,0.376715578436583,0.226,0.2,1
"GMEB1",0.338791716008145,-0.164280311113905,0.137,0.172,1
"C1RL-AS1",0.338825907187636,-1.07001391381577,0.008,0.018,1
"CAMTA1-DT",0.338825907187636,-1.13603395014279,0.008,0.018,1
"CTDP1-DT",0.338825907187636,-0.601171595619432,0.008,0.018,1
"TBXAS1",0.338825907187636,-0.906169134271901,0.008,0.018,1
"WNK3",0.338825907187636,-0.665455869399636,0.008,0.018,1
"SIDT1",0.338846927780467,-0.222301056618515,0.052,0.074,1
"ENSG00000289515",0.338905262398599,-0.138328080837031,0.04,0.06,1
"KLF11",0.338979981082656,0.607718607505701,0.117,0.095,1
"GMNN",0.339088673598426,0.3116646905513,0.351,0.333,1
"FAM8A1",0.339165892761984,-0.12445704649989,0.488,0.53,1
"UTP20",0.339184917841058,0.379608247789923,0.222,0.196,1
"RRP1",0.3393909697694,-0.479744251005695,0.044,0.063,1
"ZWINT",0.339551744577275,0.226143999133751,0.073,0.053,1
"LINC00665",0.339865763732338,0.19261844266238,0.516,0.495,1
"SLF1",0.339992091619573,-0.28531535961291,0.431,0.481,1
"PGR",0.340168973293837,-0.118287520431252,0.536,0.554,1
"ADCK5",0.34027186478578,-0.786696052534047,0.008,0.018,1
"ATAD3C",0.34027186478578,-0.863446670855443,0.008,0.018,1
"ENSG00000254447",0.34027186478578,-0.734068295469498,0.008,0.018,1
"ENSG00000267523",0.34027186478578,-0.604291151934095,0.008,0.018,1
"ENSG00000284946",0.34027186478578,-0.626096058684229,0.008,0.018,1
"ENSG00000286964",0.34027186478578,-0.758568166587675,0.008,0.018,1
"ENSG00000290581",0.34027186478578,-0.636414239521604,0.008,0.018,1
"HM13-AS1",0.34027186478578,-0.524790168327353,0.008,0.018,1
"KLRD1",0.34027186478578,-0.467966904731344,0.008,0.018,1
"MUC12-AS1",0.34027186478578,-0.42628124094767,0.008,0.018,1
"NECTIN3-AS1",0.34027186478578,0.10520002738429,0.008,0.018,1
"PPM1L-DT",0.34027186478578,-0.80475857772405,0.008,0.018,1
"SARS2",0.34027186478578,-0.927258474576207,0.008,0.018,1
"STAC3",0.34027186478578,-0.159859218169845,0.008,0.018,1
"TTBK2-AS1",0.34027186478578,-0.813333200447406,0.008,0.018,1
"UBAP1L",0.34027186478578,-0.717553379792466,0.008,0.018,1
"ENSG00000254973",0.34027186478578,-0.625282413703335,0.008,0.018,1
"FSIP2-AS2",0.34027186478578,-0.785999723670384,0.008,0.018,1
"SLC25A42",0.340600680548621,-0.326034539519928,0.032,0.049,1
"VWC2L",0.340600680548621,-0.590717058709021,0.032,0.049,1
"MED30",0.340715194221471,0.180049735327692,0.367,0.34,1
"ZMYND12",0.340868894506345,0.162094183514265,0.762,0.779,1
"CSK",0.341390208823836,-0.124153839343996,0.202,0.242,1
"MRPL4",0.34140772310601,-0.213942094513666,0.226,0.267,1
"GCC2-AS1",0.341430262853078,-0.591786051938916,0.032,0.049,1
"PIWIL4-AS1",0.34152392025792,-0.864778168804601,0.024,0.039,1
"ENSG00000259891",0.341542767927203,-0.643870784667629,0.052,0.074,1
"CDYL2",0.341561891947799,-0.192406705264347,0.089,0.116,1
"ENSG00000223725",0.341721770681506,-0.836975750066395,0.008,0.018,1
"ENSG00000260510",0.341721770681506,2.07676410247921,0.008,0.018,1
"ENSG00000279726",0.341721770681506,-0.330352540730841,0.008,0.018,1
"ENSG00000286043",0.341721770681506,-0.303568501746903,0.008,0.018,1
"ENSG00000286834",0.341721770681506,-1.38751733682519,0.008,0.018,1
"ENSG00000287058",0.341721770681506,-0.434302170176828,0.008,0.018,1
"ENSG00000288848",0.341721770681506,-0.361363042784563,0.008,0.018,1
"ENSG00000290872",0.341721770681506,-0.626741229645712,0.008,0.018,1
"LINC01411",0.341721770681506,1.02022882119143,0.008,0.018,1
